City,SubArea,Date,Address,BuildingType,LandArea,BuiltUp,PricePsf,Price
serendah,bukit-beruntung,29/05/2017,"✕✕.✕✕, JALAN MELATI",DETACHED FACTORY,"35,080 ft²","4,746 ft²",153,"5,380,000"
serendah,bukit-beruntung,05/05/2017,"✕✕, JALAN JENJARUM 4A",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","1,857 ft²",113,"226,415"
serendah,bukit-beruntung,05/05/2017,"✕✕.✕✕, JALAN JEJARUM 1B",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","1,300 ft²",72,"145,000"
serendah,bukit-beruntung,,,,,,,
subang-jaya,taman-subang-permai,03/05/2017,"✕✕, JALAN USJ 1/33",TERRACE FACTORY,"2,000 ft²","2,847 ft²",400,"800,000"
subang-jaya,taman-subang-permai,07/03/2017,"✕✕, JALAN USJ 1/31",TERRACE FACTORY,"2,000 ft²","4,847 ft²",975,"1,950,000"
subang-jaya,taman-subang-permai,18/08/2015,"✕✕, JALAN USJ 1/33",TERRACE FACTORY,"2,000 ft²","2,847 ft²",550,"1,100,000"
subang-jaya,taman-subang-permai,10/07/2014,"✕, JALAN USJ 1/33",TERRACE FACTORY - CORNER LOT,"3,087 ft²","4,847 ft²",389,"1,200,000"
subang-jaya,taman-subang-permai,10/05/2013,"✕✕, JALAN USJ 1/33",TERRACE FACTORY - INTERMEDIATE,"2,000 ft²","4,847 ft²",550,"1,100,000"
subang-jaya,taman-subang-permai,26/03/2008,"✕✕, JALAN USJ 1/19",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,240 ft²",168,"270,000"
subang-jaya,taman-subang-permai,26/03/2008,"✕, JALAN USJ 1/19",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,240 ft²",150,"240,000"
subang-jaya,taman-subang-permai,26/03/2008,"✕, JALAN USJ 1/19",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,240 ft²",165,"265,000"
subang-jaya,taman-subang-permai,,,,,,,
subang-jaya,prime-subang-light-industrial-park,24/08/2017,"✕/✕ ✕✕ (✕✕✕), JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","1,539 ft²",598,"920,000"
subang-jaya,prime-subang-light-industrial-park,20/10/2016,"✕/✕ ✕✕ (✕✕✕), JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","1,539 ft²",617,"950,000"
subang-jaya,prime-subang-light-industrial-park,23/03/2015,"✕, BLOK D, LOT 757, JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"2,067 ft²","1,539 ft²",373,"770,000"
subang-jaya,prime-subang-light-industrial-park,09/03/2015,"✕✕. ✕ (✕✕/✕/✕✕), JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"1,851 ft²",624 ft²,270,"500,000"
subang-jaya,prime-subang-light-industrial-park,09/03/2015,"✕✕. ✕✕✕, JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"2,640 ft²",22 ft²,227,"600,000"
subang-jaya,prime-subang-light-industrial-park,15/01/2015,"✕✕. ✕ (✕✕/✕/✕✕), JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"2,640 ft²","1,851 ft²",303,"800,000"
subang-jaya,prime-subang-light-industrial-park,15/01/2015,"✕✕. ✕ (✕✕/✕/✕✕), JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"2,640 ft²","1,851 ft²",303,"800,000"
subang-jaya,prime-subang-light-industrial-park,08/01/2015,"✕✕/✕/✕✕, JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","1,539 ft²",630,"970,000"
subang-jaya,prime-subang-light-industrial-park,09/04/2014,"✕✕. ✕ ✕✕✕✕✕ ✕ (✕✕✕), JALAN SUBANG 3",MULTI-STOREY FACTORY,624 ft²,624 ft²,"1,343","838,000"
subang-jaya,prime-subang-light-industrial-park,25/11/2013,"✕✕/✕/✕✕, JALAN SUBANG 3",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","1,539 ft²",351,"540,000"
subang-jaya,prime-subang-light-industrial-park,,,,,,,
subang-jaya,sungai-penaga,18/09/2017,"✕✕.✕ (✕✕-✕✕), JALAN SUBANG 7, LATITUDE",SEMI-D FACTORY,"12,033 ft²","6,154 ft²",432,"5,200,000"
subang-jaya,sungai-penaga,13/07/2017,"✕✕✕ (✕/✕ ✕), JALAN SUBANG 3",DETACHED FACTORY,"4,144 ft²","4,306 ft²",314,"1,300,000"
subang-jaya,sungai-penaga,31/03/2017,"✕✕, JALAN SUBANG 7/1 (TWIN PARK)",SEMI-D FACTORY,"9,225 ft²","6,577 ft²",460,"4,245,283"
subang-jaya,sungai-penaga,03/09/2016,"✕✕✕ (✕/✕ ✕), JALAN SUBANG 3",DETACHED FACTORY,"4,090 ft²","4,866 ft²",416,"1,700,000"
subang-jaya,sungai-penaga,18/05/2016,"✕✕✕ ✕✕✕, JALAN SUBANG 4",DETACHED FACTORY,,,183,"23,969,999"
subang-jaya,sungai-penaga,02/12/2015,"✕✕✕ ✕✕✕ @ ✕✕✕ ✕✕, PERSIARAN SUBANG INDAH",DETACHED FACTORY,,,160,"48,550,000"
subang-jaya,sungai-penaga,31/03/2015,"✕✕✕ ✕✕✕, JALAN SUBANG 8",DETACHED FACTORY,,"2,045 ft²",133,"14,000,000"
subang-jaya,sungai-penaga,26/09/2014,"✕✕✕ ✕✕✕, JALAN SUBANG 4",DETACHED FACTORY,,,171,"22,350,000"
subang-jaya,sungai-penaga,18/06/2014,"✕✕✕ ✕✕✕ (✕/✕ ✕✕), JALAN SUBANG 4",TERRACE FACTORY - END LOT,"3,151 ft²","2,250 ft²",317,"1,000,000"
subang-jaya,sungai-penaga,03/04/2014,"✕✕✕, JALAN SUBANG 9",DETACHED FACTORY,,"15,120 ft²",89,"12,000,000"
subang-jaya,sungai-penaga,,,,,,,
subang-jaya,taman-perindustrian-jaya,09/03/2017,"✕✕.✕✕, JALAN TPJ 9",TERRACE FACTORY,"2,000 ft²","2,700 ft²",458,"915,000"
subang-jaya,taman-perindustrian-jaya,23/11/2016,"✕, JALAN PJU 1A/18 (JALAN TPJ 9)",TERRACE FACTORY - INTERMEDIATE,"2,000 ft²","2,700 ft²",423,"845,000"
subang-jaya,taman-perindustrian-jaya,16/06/2016,"✕✕, JALAN PJU 1A/8",TERRACE FACTORY - INTERMEDIATE,"2,875 ft²","2,700 ft²",296,"850,000"
subang-jaya,taman-perindustrian-jaya,21/03/2016,"✕✕ ✕, JALAN TPJ 6",TERRACE FACTORY - INTERMEDIATE,"2,000 ft²","2,700 ft²",475,"950,000"
subang-jaya,taman-perindustrian-jaya,05/10/2015,"✕✕, JALAN PJU 1A/15 (TPJ 8)",TERRACE FACTORY - INTERMEDIATE,"2,875 ft²","2,700 ft²",348,"1,000,000"
subang-jaya,taman-perindustrian-jaya,22/06/2015,"✕✕ ✕✕, JALAN TPJ 9",TERRACE FACTORY - INTERMEDIATE,"2,000 ft²","2,700 ft²",458,"915,000"
subang-jaya,taman-perindustrian-jaya,22/06/2015,"✕✕ ✕✕, JALAN TPJ 9",TERRACE FACTORY - INTERMEDIATE,"2,000 ft²","2,700 ft²",458,"915,000"
subang-jaya,taman-perindustrian-jaya,04/02/2015,"✕, JALAN TPJ 3",TERRACE FACTORY - INTERMEDIATE,"2,875 ft²","2,700 ft²",383,"1,100,000"
subang-jaya,taman-perindustrian-jaya,30/10/2014,"✕✕ ✕✕, JALAN TPJ 10",TERRACE FACTORY - INTERMEDIATE,"2,000 ft²","2,700 ft²",483,"965,000"
subang-jaya,taman-perindustrian-jaya,27/08/2014,"✕✕, JALAN TPJ 3",TERRACE FACTORY - INTERMEDIATE,"4,290 ft²","4,080 ft²",338,"1,450,000"
subang-jaya,taman-perindustrian-jaya,,,,,,,
subang-jaya,subang-light-industrial-park,20/04/2016,"✕✕✕ ✕✕, JALAN SUBANG 4, SUBANG LIGHT INDUSTRIAL PARK",TERRACE FACTORY - INTERMEDIATE,"2,040 ft²","1,980 ft²",368,"750,000"
subang-jaya,subang-light-industrial-park,30/05/2014,"✕✕, JALAN SUBANG 4, TAMAN INDUSTRIAL SUNGAI PENAGA",TERRACE FACTORY - INTERMEDIATE,"2,070 ft²","2,250 ft²",338,"700,000"
subang-jaya,subang-light-industrial-park,25/11/2013,"✕✕✕ ✕✕✕ (✕✕✕), JALAN SUBANG 3, TAMAN INDUSTRI SUNGAI PENAGA",MULTI-STOREY FACTORY,"1,539 ft²","1,539 ft²",351,"540,000"
subang-jaya,subang-light-industrial-park,10/12/2012,"✕, JALAN SUBANG 4",TERRACE FACTORY - INTERMEDIATE,"2,040 ft²","2,250 ft²",333,"680,000"
subang-jaya,subang-light-industrial-park,30/05/2011,"✕✕ ✕✕, JALAN SUBANG 4 (SS 13/1K)",TERRACE FACTORY - INTERMEDIATE,"2,130 ft²","1,979 ft²",192,"410,000"
subang-jaya,subang-light-industrial-park,07/08/2001,"✕✕, BLOK C, JALAN SUBANG 4, OFF PERSIARAN SUBANG, SBG JAYA",TERRACE FACTORY - INTERMEDIATE,"2,070 ft²","1,980 ft²",87,"180,000"
subang-jaya,subang-light-industrial-park,25/01/1999,"✕✕, BLOK C, JALAN SUBANG 7, OFF PERSIARAN SUBANG, SBG JAYA",TERRACE FACTORY - INTERMEDIATE,"2,070 ft²","1,980 ft²",116,"240,000"
subang-jaya,subang-light-industrial-park,20/09/1995,"✕-✕✕, JALAN SUBANG 4, TAMAN INDUSTRIAL SUNGAI PENAGA",TERRACE FACTORY - INTERMEDIATE,"2,070 ft²","2,250 ft²",135,"280,000"
subang-jaya,subang-light-industrial-park,12/07/1995,"✕✕✕ ✕✕, JALAN SUBANG 4, SUBANG LIGHT INDUSTRIAL PARK",TERRACE FACTORY - INTERMEDIATE,"2,040 ft²","1,980 ft²",147,"300,000"
subang-jaya,subang-light-industrial-park,27/06/1995,"✕✕, BLOK B, JALAN SUBANG 4, OFF PERSIARAN SUBANG, SBG JAYA",TERRACE FACTORY - INTERMEDIATE,"2,040 ft²","1,980 ft²",145,"295,000"
subang-jaya,subang-light-industrial-park,,,,,,,
subang-jaya,sime-uep-industrial-park,17/08/2017,"✕, JALAN TP 7/4",TERRACE FACTORY,"3,000 ft²","3,438 ft²",463,"1,390,000"
subang-jaya,sime-uep-industrial-park,21/06/2017,"✕✕. ✕, JALAN TP 3/2",TERRACE FACTORY - CORNER LOT,"4,316 ft²","5,996 ft²",695,"3,000,000"
subang-jaya,sime-uep-industrial-park,16/06/2017,"✕✕ ✕✕, JALAN TP 5 TAMAN PERINDUSTRIAN UEP, SUBANG J",DETACHED FACTORY,,"33,594 ft²",282,"15,650,000"
subang-jaya,sime-uep-industrial-park,04/07/2016,"✕✕, JALAN TP 7/6",TERRACE FACTORY - END LOT,"3,000 ft²","3,180 ft²",460,"1,380,000"
subang-jaya,sime-uep-industrial-park,19/04/2016,"✕✕.✕✕, JALAN TP 7/4",TERRACE FACTORY - INTERMEDIATE,"3,000 ft²","3,438 ft²",500,"1,500,000"
subang-jaya,sime-uep-industrial-park,19/04/2016,"✕✕, JALAN TP 7/7",TERRACE FACTORY - INTERMEDIATE,"3,000 ft²","3,438 ft²",483,"1,450,000"
subang-jaya,sime-uep-industrial-park,25/02/2016,"✕✕, JALAN TP 5A",SEMI-D FACTORY,"9,420 ft²","3,046 ft²",476,"4,480,000"
subang-jaya,sime-uep-industrial-park,09/12/2015,"✕, JALAN TP 3/1",TERRACE FACTORY - INTERMEDIATE,"2,497 ft²","3,819 ft²",601,"1,500,000"
subang-jaya,sime-uep-industrial-park,30/09/2015,"✕, JALAN TP 6",DETACHED FACTORY,,"24,450 ft²",176,"9,000,000"
subang-jaya,sime-uep-industrial-park,22/09/2015,"✕✕.✕, JALAN TP 7/8",TERRACE FACTORY - CORNER LOT,"3,584 ft²","1,260 ft²",251,"900,000"
subang-jaya,sime-uep-industrial-park,,,,,,,
subang-jaya,usj-1,28/11/2016,"✕✕, JALAN INDUSTRI USJ 1/13",TERRACE FACTORY - END LOT,"2,002 ft²","2,437 ft²",549,"1,100,000"
subang-jaya,usj-1,13/05/2016,"✕, JALAN INDUSTRI USJ 1/14",TERRACE FACTORY - CORNER LOT,"2,605 ft²","2,437 ft²",418,"1,090,000"
subang-jaya,usj-1,24/11/2015,"✕✕, JALAN INDUSTRI USJ 1/13",TERRACE FACTORY - END LOT,"2,002 ft²","2,437 ft²",549,"1,100,000"
subang-jaya,usj-1,27/03/2015,"✕✕, JALAN INDUSTRI USJ 1/13",TERRACE FACTORY,"2,002 ft²","2,437 ft²",400,"800,000"
subang-jaya,usj-1,11/04/2014,"✕✕, JALAN INDUSTRI USJ 1/4",TERRACE FACTORY,"2,002 ft²","2,437 ft²",495,"990,000"
subang-jaya,usj-1,30/10/2006,"✕✕, JALAN INDUSTRI USJ 1/13",TERRACE FACTORY,"2,002 ft²","2,437 ft²",180,"360,000"
subang-jaya,usj-1,30/10/2006,"✕✕, JALAN INDUSTRI USJ 1/13",TERRACE FACTORY,"2,002 ft²",0 ft²,194,"388,000"
subang-jaya,usj-1,26/10/2005,"✕✕.✕✕, JALAN INDUSTRI USJ 1/11",TERRACE FACTORY,"2,002 ft²","2,437 ft²",157,"315,000"
subang-jaya,usj-1,16/01/1996,"✕✕, JALAN INDUSTRI USJ 1/4",TERRACE FACTORY - INTERMEDIATE,"2,625 ft²","2,437 ft²",113,"296,100"
subang-jaya,usj-1,16/01/1996,"✕✕, JALAN INDUSTRI USJ 1/4",TERRACE FACTORY - INTERMEDIATE,"2,625 ft²","2,437 ft²",113,"296,100"
subang-jaya,usj-1,,,,,,,
subang-jaya,taman-industri-subang,07/08/2017,"✕, JALAN TS 6/10",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,437 ft²",559,"1,120,000"
subang-jaya,taman-industri-subang,22/06/2017,"✕✕, JALAN TS 6/2",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",468,"750,000"
subang-jaya,taman-industri-subang,10/04/2017,"✕, JALAN TS 6/5",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",513,"823,600"
subang-jaya,taman-industri-subang,05/04/2017,"✕✕, JALAN TS 6",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",393,"630,000"
subang-jaya,taman-industri-subang,09/01/2017,"✕✕, JALAN TS 6/6",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",156,"250,000"
subang-jaya,taman-industri-subang,22/08/2016,"✕✕.✕✕, JALAN TS 6/7",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",405,"650,000"
subang-jaya,taman-industri-subang,01/07/2016,"✕✕, JALAN TS 6/2",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",411,"660,000"
subang-jaya,taman-industri-subang,13/05/2016,"✕✕, JALAN TS 6/9",SEMI-D FACTORY,"10,904 ft²","4,009 ft²",252,"2,750,000"
subang-jaya,taman-industri-subang,18/04/2016,"✕✕. ✕✕, JALAN TS 6/5",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",481,"772,200"
subang-jaya,taman-industri-subang,04/04/2016,"✕✕, JALAN TS 6/3",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,440 ft²",436,"700,000"
subang-jaya,taman-industri-subang,,,,,,,
subang-jaya,taman-perindustrian-subang-mewah,19/07/2017,"✕✕.✕✕, JALAN INDUSTRI USJ 1/11",TERRACE FACTORY,"2,002 ft²","2,437 ft²",500,"1,000,000"
subang-jaya,taman-perindustrian-subang-mewah,09/03/2017,"✕, JALAN INDUSTRI 1/10",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,350 ft²",405,"650,000"
subang-jaya,taman-perindustrian-subang-mewah,02/02/2017,"✕, JALAN INDUSTRI USJ 1/11",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,437 ft²",549,"1,100,000"
subang-jaya,taman-perindustrian-subang-mewah,13/01/2017,"✕✕, USJ 1/1 @ PSM 1",SEMI-D FACTORY,"7,201 ft²","4,190 ft²",309,"2,226,000"
subang-jaya,taman-perindustrian-subang-mewah,04/01/2017,"✕✕, JALAN USJ 1/11",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,437 ft²",612,"1,225,000"
subang-jaya,taman-perindustrian-subang-mewah,07/12/2016,"✕✕ ✕✕, JALAN USJ 1/4, TAMAN PERINDUATRIAN USJ 1",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,437 ft²",549,"1,100,000"
subang-jaya,taman-perindustrian-subang-mewah,25/10/2016,"✕, JALAN INDUSTRI USJ 1/14",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,437 ft²",598,"1,198,000"
subang-jaya,taman-perindustrian-subang-mewah,25/10/2016,"✕✕, JALAN INDUSTRI USJ 1/14",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,437 ft²",598,"1,198,000"
subang-jaya,taman-perindustrian-subang-mewah,04/07/2016,"✕, JALAN INDUSTRI USJ 1/13",TERRACE FACTORY - INTERMEDIATE,"2,680 ft²","2,437 ft²",410,"1,100,000"
subang-jaya,taman-perindustrian-subang-mewah,16/06/2016,"✕, JALAN INDUSTRI 1/18",TERRACE FACTORY - INTERMEDIATE,"1,604 ft²","1,350 ft²",449,"720,000"
subang-jaya,taman-perindustrian-subang-mewah,,,,,,,
ampang,kampung-tasek-tambahan,24/05/2016,"✕✕ ✕, JALAN 6/14",SEMI-D FACTORY,"11,250 ft²","4,400 ft²",409,"4,600,000"
ampang,kampung-tasek-tambahan,23/03/2016,"✕✕ ✕, JALAN 6/11",SEMI-D FACTORY,"18,759 ft²","9,400 ft²",299,"5,603,774"
ampang,kampung-tasek-tambahan,,,,,,,
ampang,merdeka-ria-industrial-park,29/09/2014,"✕✕, JALAN MERDEKA RIA 2",TERRACE FACTORY,"1,873 ft²","3,561 ft²",854,"1,600,000"
ampang,merdeka-ria-industrial-park,16/08/2014,"✕, JALAN MERDEKA RIA 2",TERRACE FACTORY,"1,873 ft²","3,811 ft²",481,"900,000"
ampang,merdeka-ria-industrial-park,21/01/2014,"✕✕✕ ✕✕, JALAN MERDEKA RIA 1",TERRACE FACTORY,"2,002 ft²","3,811 ft²",789,"1,580,000"
ampang,merdeka-ria-industrial-park,07/01/2014,"✕✕, JALAN MERDEKA RIA 1",TERRACE FACTORY,"2,002 ft²","3,811 ft²",749,"1,500,000"
ampang,merdeka-ria-industrial-park,,,,,,,
ampang,taman-pandan-mewah,17/10/2016,"✕✕, MEWAH 3/5",TERRACE FACTORY,"2,400 ft²","2,190 ft²",244,"585,000"
ampang,taman-pandan-mewah,08/09/2016,"✕✕, JALAN MEWAH 3/5",TERRACE FACTORY,"2,400 ft²","2,190 ft²",417,"1,000,000"
ampang,taman-pandan-mewah,28/07/2015,"✕✕, JALAN PANDAN MEWAH 3/4",TERRACE FACTORY,"2,400 ft²","2,190 ft²",617,"1,480,000"
ampang,taman-pandan-mewah,19/06/2014,"✕, MEWAH 3/3",TERRACE FACTORY,"2,400 ft²","2,190 ft²",583,"1,400,000"
ampang,taman-pandan-mewah,20/05/2014,"✕✕, MEWAH 3/5",TERRACE FACTORY,"2,400 ft²","2,190 ft²",542,"1,300,000"
ampang,taman-pandan-mewah,23/01/2014,"✕✕, JALAN MEWAH 3/5",TERRACE FACTORY,"2,668 ft²","2,190 ft²",592,"1,580,000"
ampang,taman-pandan-mewah,02/07/2012,"✕✕ ✕✕, JALAN MEWAH 3/4",TERRACE FACTORY - INTERMEDIATE,"2,400 ft²","2,190 ft²",263,"630,000"
ampang,taman-pandan-mewah,,,,,,,
ampang,taman-pandan-indah,02/09/2016,"✕✕, JALAN 2",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,439 ft²",699,"1,400,000"
ampang,taman-pandan-indah,21/06/2016,"✕✕, JALAN 2",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,439 ft²",749,"1,500,000"
ampang,taman-pandan-indah,04/12/2015,"✕✕, JALAN 3",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,439 ft²",129,"259,200"
ampang,taman-pandan-indah,15/10/2014,"✕✕✕ ✕✕✕✕, JALAN 4",DETACHED FACTORY,"7,266 ft²","6,820 ft²",434,"3,150,000"
ampang,taman-pandan-indah,04/08/2014,"✕✕, JALAN 2",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,439 ft²",749,"1,500,000"
ampang,taman-pandan-indah,26/05/2004,"✕✕✕ ✕✕✕, PANDAN INDAH INDUSTRIAL PARK",TERRACE FACTORY,"2,002 ft²","2,439 ft²",175,"350,000"
ampang,taman-pandan-indah,07/10/1999,"✕✕ ✕✕, JALAN 2",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,439 ft²",169,"338,000"
ampang,taman-pandan-indah,06/10/1993,"✕✕, JALAN 2",TERRACE FACTORY - INTERMEDIATE,"2,002 ft²","2,439 ft²",134,"268,000"
ampang,taman-pandan-indah,,,,,,,
ampang,taman-kencana,17/07/2017,"✕✕, JALAN KENCANA 20",SEMI-D FACTORY,"3,600 ft²","3,762 ft²",417,"1,500,000"
ampang,taman-kencana,23/01/2017,"✕, JALAN KENCANA 18",SEMI-D FACTORY,"3,600 ft²","3,762 ft²",639,"2,300,000"
ampang,taman-kencana,06/11/2015,"✕✕, JALAN KENCANA 20",SEMI-D FACTORY,"3,600 ft²","4,298 ft²",472,"1,700,000"
ampang,taman-kencana,06/11/2015,"✕✕, JALAN KENCANA 20",SEMI-D FACTORY,"3,600 ft²","4,298 ft²",472,"1,700,000"
ampang,taman-kencana,29/09/2015,"✕, JALAN KENCANA 20",SEMI-D FACTORY,"7,364 ft²","4,298 ft²",462,"3,400,000"
ampang,taman-kencana,29/09/2015,"✕, JALAN KENCANA 20",SEMI-D FACTORY,"3,599 ft²","4,298 ft²",528,"1,900,000"
ampang,taman-kencana,24/12/2013,"✕✕, JALAN PERDANA 10/8",TERRACE FACTORY - CORNER LOT,"2,400 ft²","11,075 ft²","7,292","17,500,000"
ampang,taman-kencana,10/08/2011,"✕✕, JALAN KENCANA 20",SEMI-D FACTORY,"3,600 ft²","3,762 ft²",222,"800,000"
ampang,taman-kencana,,,,,,,
ampang,taman-industri-lembah-jaya,03/07/2017,"✕✕, JALAN LJ 3",TERRACE FACTORY - INTERMEDIATE,"1,324 ft²","2,495 ft²",680,"900,000"
ampang,taman-industri-lembah-jaya,02/05/2017,"✕✕✕&✕✕-✕, JALAN LJ 5",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","2,496 ft²",498,"767,000"
ampang,taman-industri-lembah-jaya,25/04/2017,"✕✕✕ & ✕✕-✕, JALAN LJ3",TERRACE FACTORY - INTERMEDIATE,"1,324 ft²","2,496 ft²",468,"620,000"
ampang,taman-industri-lembah-jaya,15/02/2016,"✕, JALAN LJ 3",TERRACE FACTORY - INTERMEDIATE,"1,324 ft²","2,495 ft²",680,"900,000"
ampang,taman-industri-lembah-jaya,03/03/2015,"✕✕, JALAN LJ 3",TERRACE FACTORY - INTERMEDIATE,"1,324 ft²","2,495 ft²",491,"650,000"
ampang,taman-industri-lembah-jaya,26/01/2015,"✕✕✕ & ✕✕-✕, JALAN LJ 5",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","2,496 ft²",559,"860,000"
ampang,taman-industri-lembah-jaya,26/01/2015,"✕✕ & ✕-✕, JALAN LJ 5",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","2,496 ft²",559,"860,000"
ampang,taman-industri-lembah-jaya,29/12/2014,"✕✕-✕ & ✕✕-✕, JALAN LJ4",TERRACE FACTORY - INTERMEDIATE,"1,539 ft²","2,496 ft²",390,"600,000"
ampang,taman-industri-lembah-jaya,23/05/2014,"✕✕✕ & ✕✕-✕, JALAN LJ 2",TERRACE FACTORY - INTERMEDIATE,"1,324 ft²","2,496 ft²",619,"820,000"
ampang,taman-industri-lembah-jaya,28/02/2014,"✕✕, JALAN LJ 2",TERRACE FACTORY - INTERMEDIATE,"1,324 ft²","2,496 ft²",589,"780,000"
ampang,taman-industri-lembah-jaya,,,,,,,
ampang,kampung-baru-china,02/08/2017,"✕✕✕ ✕✕✕✕, KAWS INDUSTRIAL KAMPUNG BARU CINA",DETACHED FACTORY,"12,056 ft²","10,927 ft²",368,"4,440,000"
ampang,kampung-baru-china,16/05/2017,"✕✕✕ ✕✕✕✕, JALAN 14",DETACHED FACTORY,"6,000 ft²","2,400 ft²",267,"1,600,000"
ampang,kampung-baru-china,29/03/2017,"✕✕✕✕, JALAN 11",DETACHED FACTORY,"6,738 ft²","1,068 ft²",364,"2,450,000"
ampang,kampung-baru-china,17/09/2015,"✕✕.✕✕✕✕, KAMPUNG BARU CINA",DETACHED FACTORY,"9,000 ft²","3,600 ft²",176,"1,580,000"
ampang,kampung-baru-china,05/02/2015,"✕✕, JALAN 11",DETACHED FACTORY,"7,535 ft²","5,550 ft²",398,"3,000,000"
ampang,kampung-baru-china,06/01/2015,"✕✕✕ ✕✕, JALAN 11",DETACHED FACTORY,"7,050 ft²","6,600 ft²",369,"2,600,000"
ampang,kampung-baru-china,09/12/2014,"✕✕✕ ✕✕✕✕, JALAN 11",DETACHED FACTORY,"7,266 ft²","2,800 ft²",454,"3,300,000"
ampang,kampung-baru-china,18/10/2013,"✕✕✕ ✕✕✕✕, JALAN 11",DETACHED FACTORY,"7,911 ft²","2,999 ft²",276,"2,180,000"
ampang,kampung-baru-china,07/10/2013,"✕✕✕✕✕, JALAN 12 KAMPUNG BARU AMPANG TAMBAHAN",DETACHED FACTORY,"11,496 ft²","5,135 ft²",339,"3,900,000"
ampang,kampung-baru-china,,,,,,,
ampang,taman-industri-bukit-permai,16/03/2017,"✕✕, JALAN BUKIT PERMAI UTAMA 3",SEMI-D FACTORY,"7,840 ft²","4,006 ft²",485,"3,800,000"
ampang,taman-industri-bukit-permai,23/01/2017,"✕, JALAN BUKIT PERMAI UTAMA 3",SEMI-D FACTORY,"10,339 ft²","4,006 ft²",484,"5,000,000"
ampang,taman-industri-bukit-permai,22/08/2016,"✕✕, JALAN BUKIT PERMAI UTAMA 3",SEMI-D FACTORY,"7,200 ft²","4,006 ft²",514,"3,700,000"
ampang,taman-industri-bukit-permai,02/03/2015,"✕, JALAN BUKIT PERMAI UTAMA 2",TERRACE FACTORY - INTERMEDIATE,"2,497 ft²","3,591 ft²",621,"1,550,000"
ampang,taman-industri-bukit-permai,29/01/2015,"✕, JALAN BUKIT PERMAI UTAMA TIGA",SEMI-D FACTORY,"17,487 ft²","4,006 ft²",286,"5,000,000"
ampang,taman-industri-bukit-permai,19/12/2014,"✕✕, JALAN BUKIT PERMAI UTAMA 3",SEMI-D FACTORY,"7,200 ft²","4,006 ft²",514,"3,700,000"
ampang,taman-industri-bukit-permai,01/12/2014,"✕, JALAN BUKIT PERMAI UTAMAN SATU",SEMI-D FACTORY,"6,824 ft²","3,977 ft²",542,"3,700,000"
ampang,taman-industri-bukit-permai,01/08/2014,"✕✕, JALAN BUKIT PERMAI UTAMA 3",SEMI-D FACTORY,"7,200 ft²","4,006 ft²",521,"3,750,000"
ampang,taman-industri-bukit-permai,01/08/2014,"✕✕, JALAN BUKIT PERMAI UTAMA TIGA",SEMI-D FACTORY,"7,200 ft²","4,006 ft²",521,"3,750,000"
ampang,taman-industri-bukit-permai,17/07/2014,"✕, JALAN BUKIT PERMAI UTAMAN SATU",SEMI-D FACTORY,"6,663 ft²","3,977 ft²",468,"3,120,000"
ampang,taman-industri-bukit-permai,,,,,,,
